,BasisOfRec,Binomial,CatalogNo,Citation,CollectID,Compiler,Data_sens,Dec_Lat,Dec_Long,Dist_comm,Event_Year,Origin,Presence,Seasonal,Sens_comm,SpatialRef,YrCompiled,recordedBy
9186,PRESERVED_SPECIMEN,Psychotria monteverdensis,520060,GBIF,Haber 5230,Manuel Vargas,,10.333333,-84.833333,"Monteverde Cloud Forest Reserve, Pacific slope.",1986.0,1,1,1,,WGS84,2020,William A. Haber|Erick Bello C.|April Clagget
9319,PRESERVED_SPECIMEN,Psychotria monteverdensis,515563,GBIF,Haber 3095,Manuel Vargas,,10.33333,-84.83333,"Peñas Blancas River Valley, Atlantic slope, rain forest",1985.0,1,1,1,,WGS84,2020,William A. Haber|Erick Bello C.
9386,PRESERVED_SPECIMEN,Psychotria monteverdensis,514262,GBIF,Haber 4282,Manuel Vargas,,10.33333,-84.83333,"Monteverde, lower community, moist forest on Pacific slope.",1986.0,1,1,1,,WGS84,2020,William A. Haber|James A. Wolfe
9447,PRESERVED_SPECIMEN,Psychotria monteverdensis,512780,GBIF,Haber 2653,Manuel Vargas,,10.33333,-84.83333,"Monteverde, Sendero Chomogo",1985.0,1,1,1,,WGS84,2020,William A. Haber|Erick Bello C.
9453,PRESERVED_SPECIMEN,Psychotria monteverdensis,512774,GBIF,Haber 9778,Manuel Vargas,,10.3,-84.8,"Monteverde, forest and pasture along Quebrada Máquina.",1990.0,1,1,1,,WGS84,2020,William A. Haber
9550,PRESERVED_SPECIMEN,Psychotria monteverdensis,510168,GBIF,Espinoza Obando 28,Manuel Vargas,,10.92,-85.47,Parque Nacional Guanacaste Estación Cacao.,1990.0,1,1,1,,WGS84,2020,Roberto Espinoza
10095,PRESERVED_SPECIMEN,Psychotria monteverdensis,3350162,GBIF,Grayum 12865,Manuel Vargas,,10.966667,-85.475,"SW slope of Volcán Orosí, Cordillera de Guanacaste.",2007.0,1,1,1,,WGS84,2020,Michael H. Grayum|Alexander Rojas
10527,PRESERVED_SPECIMEN,Psychotria monteverdensis,2999138,GBIF,Paul 1035,Manuel Vargas,,10.31666,-84.8,Estación Biológica Monteverde.,2005.0,1,1,1,,WGS84,2020,John R. Paul
10528,PRESERVED_SPECIMEN,Psychotria monteverdensis,2999139,GBIF,Paul 1009,Manuel Vargas,,10.31666,-84.8,Estación Biológica Monteverde.,2005.0,1,1,1,,WGS84,2020,John R. Paul
11168,PRESERVED_SPECIMEN,Psychotria monteverdensis,2755253,GBIF,Espinoza Obando 28,Manuel Vargas,,10.929167,-85.470833,Parque Nacional Guanacaste Estación Cacao.,1990.0,1,1,1,,WGS84,2020,Roberto Espinoza
