,BasisOfRec,Binomial,CatalogNo,Citation,CollectID,Compiler,Data_sens,Dec_Lat,Dec_Long,Dist_comm,Event_Year,Origin,Presence,Seasonal,Sens_comm,SpatialRef,YrCompiled,recordedBy
24618,PRESERVED_SPECIMEN,Pouteria macrocarpa,V0325159F,GBIF,,Manuel Vargas,,-10.8339,-52.8731,,,1,1,1,,WGS84,2020,
24638,PRESERVED_SPECIMEN,Pouteria macrocarpa,V0325156F,GBIF,,Manuel Vargas,,3.8811,-72.8667,,,1,1,1,,WGS84,2020,
24817,PRESERVED_SPECIMEN,Pouteria macrocarpa,V0071981F,GBIF,,Manuel Vargas,,-5.0,-63.0,,,1,1,1,,WGS84,2020,C. F. P. von Martius
25132,PRESERVED_SPECIMEN,Pouteria macrocarpa,V0325158F,GBIF,,Manuel Vargas,,-10.8339,-52.8731,,,1,1,1,,WGS84,2020,
25202,PRESERVED_SPECIMEN,Pouteria macrocarpa,G-G-313251/1,GBIF,,Manuel Vargas,,-4.14444,-65.08583,Amazonas - Rio Negro,,1,1,1,,WGS84,2020,"Martius, C. F. P. (Coll. Delessert)"
25466,PRESERVED_SPECIMEN,Pouteria macrocarpa,39723,GBIF,1137,Manuel Vargas,,-20.053055999999998,-40.593056,Propriedade Família Balbino - Timbuí Seco - Trilha dos Tropeiros,2005.0,1,1,1,,WGS84,2020,"A. M. Assis; A. P. Fontana, K. F. O. Faria, C. Esgario, Valdemar Pagung"
25467,PRESERVED_SPECIMEN,Pouteria macrocarpa,17496,GBIF,913,Manuel Vargas,,-19.971389000000002,-40.530278,Estação Biológica de Santa Lúcia,2002.0,1,1,1,,WGS84,2020,R.R. Vervloet; et al
25468,PRESERVED_SPECIMEN,Pouteria macrocarpa,17442,GBIF,620,Manuel Vargas,,-19.9075,-40.553056,Reserva Biológica Augusto Ruschi - Nova Lombardia,2002.0,1,1,1,,WGS84,2020,R.R. Vervloet; et al
25469,PRESERVED_SPECIMEN,Pouteria macrocarpa,14639,GBIF,4512,Manuel Vargas,,-19.971389000000002,-40.530278,Estação Biológica de Santa Lúcia,2001.0,1,1,1,,WGS84,2020,L. Kollmann; et al
25470,PRESERVED_SPECIMEN,Pouteria macrocarpa,14401,GBIF,3961,Manuel Vargas,,-19.984167000000003,-40.583333,Cabeceira do Rio Bonito,2001.0,1,1,1,,WGS84,2020,L. Kollmann; et al
25471,PRESERVED_SPECIMEN,Pouteria macrocarpa,9732,GBIF,1710,Manuel Vargas,,-19.931110999999998,-40.683611,"São Lourenço, Mata Fria",1999.0,1,1,1,,WGS84,2020,L. Kollmann; E. Bausen & W. Pizziolo
25561,PRESERVED_SPECIMEN,Pouteria macrocarpa,001091,GBIF,s.n.,Manuel Vargas,,-1.365067,-48.374635999999995,"Águas Lindas, Coleta na Área do 15 (Embrapa Amazônia Oriental)",,1,1,1,,WGS84,2020,"Lucas, F.C.A."
25562,PRESERVED_SPECIMEN,Pouteria macrocarpa,000733,GBIF,276,Manuel Vargas,,-1.982778,-51.637778000000004,"Floresta Nacional de Caxiuanã, grade do PPBio",,1,1,1,,WGS84,2020,"Félix-da-Silva, MM"
25563,PRESERVED_SPECIMEN,Pouteria macrocarpa,000614,GBIF,541,Manuel Vargas,,-2.9916669999999996,-47.406389000000004,Área atrás da ETEPA de Paragominas.,,1,1,1,,WGS84,2020,"Oliveira, JCL de"
25874,PRESERVED_SPECIMEN,Pouteria macrocarpa,96298,GBIF,2059,Manuel Vargas,,-0.166667,-56.02,"Rio Paru do Oeste ou Erepecu ou Cuminá, margem esquerda, ao lado da Cahoeira Pancanda.  Mata de terra firme solo argilo-pedregoso.",1980.0,1,1,1,,WGS84,2020,Mike Hopkins
25877,PRESERVED_SPECIMEN,Pouteria macrocarpa,239029,GBIF,725,Manuel Vargas,,-4.940519999999999,-60.26,"Reserva de Desenvolvimento Sustentável do Madeira., Rio Madeira, margem esquerda.",2010.0,1,1,1,,WGS84,2020,Mike Hopkins
25944,PRESERVED_SPECIMEN,Pouteria macrocarpa,96298,GBIF,2059,Manuel Vargas,,-0.166667,-56.02,"Rio Paru do Oeste ou Erepecu ou Cuminá, margem esquerda, ao lado da Cahoeira Pancanda.  Mata de terra firme solo argilo-pedregoso.",1980.0,1,1,1,,WGS84,2020,Mike Hopkins
25951,PRESERVED_SPECIMEN,Pouteria macrocarpa,118312,GBIF,1584,Manuel Vargas,,-4.016667,-49.0,"Rio Tocantins near Igarape Cajazeirinha, approx 30 km N of Itapiranga.",1981.0,1,1,1,,WGS84,2020,Mike Hopkins
25952,PRESERVED_SPECIMEN,Pouteria macrocarpa,118333,GBIF,1614,Manuel Vargas,,-4.016667,-49.35,"Rio Tocantins near Igarape Cajazeirinha, approx 30 km N of Itapiranga.",1981.0,1,1,1,,WGS84,2020,Mike Hopkins
26169,PRESERVED_SPECIMEN,Pouteria macrocarpa,K000579893,GBIF,582,Manuel Vargas,,-9.58,-55.92,"Propriedades particulares de preservação ambiental delimitadas pelo Rio Teles Pires (S), Rio Cristalino (E) e Parque Estadual Cristalino (N e W).GPS :P2",2008.0,1,1,1,,WGS84,2020,"Piva, J.H.; Henicka, G.S.; Santos, S.K.F.; Yamaciro, T.; Parcela 2; Sasaki, D."
27536,PRESERVED_SPECIMEN,Pouteria macrocarpa,223066,GBIF,,Manuel Vargas,,9.29,-83.77,"Tinamaste, finca de los Suizos.",1999.0,1,1,1,,WGS84,2020,"Estrada, Armando"
27538,PRESERVED_SPECIMEN,Pouteria macrocarpa,221959,GBIF,,Manuel Vargas,,9.49,-84.01,Z.P. Cerro Nara Sobre la fila.,1997.0,1,1,1,,WGS84,2020,"Sánchez, Joaquín"
27548,PRESERVED_SPECIMEN,Pouteria macrocarpa,211028,GBIF,,Manuel Vargas,,9.54,-84.01,"Los Llanos de Santa María, fila Las Rejas.",1997.0,1,1,1,,WGS84,2020,"Valverde, Oscar"
27553,PRESERVED_SPECIMEN,Pouteria macrocarpa,204930,GBIF,,Manuel Vargas,,9.55,-84.02,"Estribaciones del Cerro Diamante, ladera oeste del Río Naranjo.",1997.0,1,1,1,,WGS84,2020,"Estrada, Armando"
27596,PRESERVED_SPECIMEN,Pouteria macrocarpa,132264,GBIF,,Manuel Vargas,,9.51,-84.05,San Isidro.,1987.0,1,1,1,,WGS84,2020,"Zamora, Nelson"
